episode,text
74,"[The scene cuts to Finn and Jake's Tree Fort where their phone is ringing.]
"
74,"Finn [on voicemail]:  This is Jake!
"
74,"Jake [on voicemail]:  And this is Finn!
"
74,"[They both begin to laugh on the voicemail; scene cuts back to Marceline's bedroom.]
"
74,"Finn & Jake [on voicemail]:  We're not home right now, so... [They laugh some more. Finn and Jake begin snickering in the closet.] ...leave a message! [Marceline notices sounds from her closet; Finn and Jake [in the closet] quiet down.] Leave a message! [Tone sounds.]
"
74,"Marceline:  Uh... Yeah, hey, you guys. Are you still coming over? It's jam time, so, like, call me, 'kay?
"
74,"[She hangs up, then picks her nose; Finn and Jake are disgusted. She flicks the booger in the closet and it hits Jake. Finn and Jake look at each other for a moment. Suddenly Finn looks like he got an idea. He goes through Marceline's clothing looking for something. Finn and Jake whisper.]
"
74,"Jake:  Whatcha doin'?
"
74,"Finn:  [Kneels down holding a piece of paper and a pencil] Get down. [Uses Jake's back as a writing platform. When Finn finishes writing, the note reads, ""MARCY, PLEASE COME TO THE TREEHOUSE—IT'S AN AMERGENCY! [sic] Love, FINN + JAKE""] When she gets this, she'll leave and we can escape!
"
74,"Jake:  Brilliant... but how's it gonna work?
"
74,"Finn:  I'll fly the paper as an airplane down the bedroom ladder. It'll triple barrel roll past the kitchen, open the fridge, and cook some eggs, then eat the eggs, and unfold itself as it lays in the carpet in front of Marceline's door!
"
74,"Jake:  Yeah, yeah, awesome, yeah!!
"
74,"[Finn throws the paper airplane. It almost lands in the waste bin, but it goes down the bedroom ladder instead, and goes into the kitchen. It opens the fridge, and grabs three eggs; it drops two, turns the oven on and cooks the one. It grabs a fork and pushes the frying pan off the oven. It flies upstairs and finally lands in the waste bin.]
"
74,"Jake:  No, nah, nuts!
"
74,"[Marceline is laying on her bed staring at the ceiling.]
"
74,"Marceline:  Welp... they're not gonna show up, then I'll just work on my own stuff, I guess. [Plays bass and activates recording equipment.] Take one for new concept album based on five hundred years of my journal entries. So here's some preliminary notes. [sighing] I... I wanna make this the most emotional album ever. So private and secret, that I'll never let anyone hear.
"
74,"Jake:  [Whispering to Finn] This is so wrong.
"
74,"Marceline:  No one can ever hear it. Ever. Take one.
"
74,"[She opens her notebook. A drumset plays in the background. Marceline begins singing the Journal Song.]
"
74,"Jake:  [Making a hole in the wall with a spoon] We've crossed the line! I'm gettin' outta here, man!
"
74,"Finn:  Yeah! Do it!
"
74,"[Jake breaks through, shrinks down, and tries to escape, but a spider scares him. He runs in the opposite direction and jumps on Finn. The spider hisses and Finn and Jake climb up to avoid it. Jake takes a shoe box lid and pushes the spider out of the closet. Marceline is still singing. The spider crawls up to a table lamp.]
"
74,"Finn:  What? What's it doing?!
"
74,"[The spider begins pushing the lamp. Finn and Jake gasp. The spider pushes the lamp off the table, shattering it.]
"
74,"Finn & Jake:  Shh, shh, shh!!
"
74,"Marceline:  Oh, what?! What happened?! Ugh! [She glares at the closet with a scowl, and the duo shrinks back. She hisses, and the duo scrambles around frantically. She opens the closet door.] Where are you?! Oh, there you are... My broom.
"
74,"[Finn and Jake are shown hiding in a coat. Finn gives Jake a thumbs up. Marceline tries to clean up the mess, but has trouble getting a big piece of the lamp in the dust pan.]
"
74,"Marceline:  [sighs] [muttering to herself] Stupid... thing— Get... [exasperated] NO! Stupid— [kicks the piece] UGH!! [exasperated noise] [She throws the broom in the closet and ends up dirtying herself.] Ugh!
"
74,"[She floats over to her bathroom again and turns on her bathtub faucet.]
"
74,"Finn:  Is it safe?
"
74,"Jake:  I dunno, man. Go scope the scene.
"
74,"[Finn gives a thumbs up and drops out of the coat. He crawls to the bathroom. Suddenly, Marceline enters pulling her sock off [viewed only from the legs down], and Finn blushes. He retreats back to the closet and gets back in the coat.]
"
74,"Jake:  What happened, man?
"
74,"Finn:  [Talking quickly] I'm not goin' back out there.
"
74,"Jake:  Well... whaddaya mean? What happened? [Finn stares blankly.] Bro?
"
74,"[Marceline comes out of the bathroom [fully clothed] blow-drying her hair. She yawns, turns off the lights, and floats over her bed to go to sleep. Finn and Jake sneak out of the closet. The spider lands on Finn's face and he tosses it onto Jake. The spider bites Jake; Jake mouths a scream and tears roll out of his eyes. They both continue to the bedroom ladder.]
"
74,"Finn:  Is she awake?
"
74,"Jake:  Why are you talking?!
"
74,"Finn:  I'm wondering if she's awake.
"
74,"Jake:  Well, if she's awake, she can definitely hear you talking!
"
74,"Finn:  I'm whispering.
"
74,"Jake:  Well, now we're both quietly screaming.
"
74,"Marceline:  [Awake] I can hear both of you.
"
74,"Finn [Whispering still]:  Disguise yourself, fool!
"
74,"[Marceline turns on the light and observes Jake shape shifted into Finn and Finn with a lampshade over his head.]
"
74,"Marceline:  What're you bozos doing in my lair?
"
74,"Jake:  Dude, I think she sees us!
"
74,"Finn:  What the—?! DUDE! You shape-changed to look like me?! [Throws the lampshade at Jake]
"
74,"Jake:  Well, yeah!
"
74,"Marceline:  HEY! [Hissing] Exssssplain yourselves.
"
74,"Finn:  [sighing] We were playing hide-and-seek in your closet and you came home, so we hid in there all day. We saw... everything. And, oh, Glob, I mean, whatever you do to us, I just wanna say, we're sorry.
"
74,"Jake:  So sorry.
"
74,"Marceline:  [Not seeing anything wrong] Okay... apology accepted.
"
74,"Jake:  What?!
"
74,"Marceline:  I hide in your house all the time.
"
74,"[Finn and Jake stare at each other. Cut to the outside of Marceline's house.]
"
74,"Marceline:  Anyways, no hard feelings, guys! See you soon!
"
74,"[The scene goes back to Finn's and Jake's bedroom in the Tree Fort. Finn is reading on his bed. He scratches near his left buttock and sniffs his hand. Finn hears hooting and blushes.]
"
74,"Finn:  Marceline? [covers himself] Jake! Jake!
"
74,"[Jake stops showering.]
"
74,"Jake:  Hmm? [He covers himself with a towel even though he was already wearing one. He goes to the bedroom.] Hey, man, did—
"
74,"Finn:  AAAAAAH!!
"
74,"Jake:  AAAAAAH!!
"
74,"[Camera pans up to the roof of the Tree Fort. It is revealed that Marceline was the one hooting. She hoots once more, and the episode ends.]
"
75,"[The episode begins with Finn and Jake in the Library carrying an enormous book.]
"
75,"Finn & Jake:  [grunting]
"
75,"Finn:  It's slippin', dude.
"
75,"[They groan as they set it down on a table.]
"
75,"Finn:  Phew. [reading title] Raini-corni-copia? An Unabridged History of the Rainicorns. [yawns] Whatever, man. I barely even made it through the title.
"
75,"Jake:  Listen, man. One day, I'm probably gonna have half-rainbow pupsters. I gotta be able to share my babies' culture.
"
75,"[They open the book.]
"
75,"Jake:  [mumbling indistinctly as he reads]
"
75,"[Finn rocks the table.]
"
75,"Finn:  Huh. [goes under the table] Oh. [comes out from underneath it] Hey, this table is wobbly. We gotta take it to the Lost Tinker Goblin of Fog Mountain to fix it.
"
75,"Jake:  Dude, I would love to go on some crazy, made-up adventure with you, but I really gotta read this. So from here on out, I'm just gonna ignore you. [continues reading and mumbling]
"
75,"Finn:  I don't make up adventures! Jake, you know that! Jake! I don't make up adventures! [lifts and drops the end of the table a few times] Hm. [leaves Jake and walks past some shelves] Books, books. [reading titles] Kitties, Zitties, Witties, Mitties, Knitties, Fitties, Hitties, Jitties, Pities, Cities... [comes to some books with damaged spines] Oh, no! Damaged books? Who did this?!
"
75,"Turtle Princess:  Shhhhhhhushh!
"
75,"Finn:  Sorry. [to books] I will avenge thee, slightly-soiled books. Gotta tell Jake.
"
75,"[He starts walking back when he sees some books shake.]
"
75,"Finn:  Hello? [looks behind books] Is someone back here? Are you stuck?
"
75,"Turtle Princess:  Shhhushmm!
"
75,"Finn:  [quietly] Hello? [pages start coming out of the books] Whoa! Ohhh! Hey, there's pages comin' outta these books!
"
75,"People offscreen:  SHHHHHH!
"
75,"[The pages fold themselves into Pagelings.]
"
75,"Finn:  Who are you dudes?
"
75,"Pagelings:  We are the Pagelings!
"
75,"Paper Pete:  I am Paper Pete, the leader of the Pagelings. But you can call me P.P.
"
75,"Finn:  I'll call you Pete.
"
75,"Paper Pete:  Okay!
"
75,"Finn:  Why are you dudes in the library?
"
75,"Paper Pete:  We are the secret guardians of the books in the library. You know those blank pieces of paper in the beginning of old books?
"
75,"Finn:  Yeah?
"
75,"Paper Pete:  That's us! We revealed ourselves to you, noble giant, because you felt our plight when you saw the damaged books. And now is our darkest hour, for the Moldos have been growing more bold with every attack. Look at the damage done yesterday [pulls out a damaged book] at the Battle of Teddy Bear Joke Book.
"
75,"Finn:  Wow, yeah.
"
75,"Paper Pete:  They're massing for a full-scale assault on every book in the library!
"
75,"Finn:  Gosh! Even the Rainicornicopia?
"
75,"Paper Pete:  Yes.
"
75,"Finn:  I better tell Jake. Don't you dudes go anywhere.
"
75,"Pagelings:  Okay.
"
75,"[Finn runs back to Jake.]
"
75,"Finn:  Hey, bro, I've got an adventure—and it's not made up! There are these- these Pagelings they came out from- from books! And they- they folded into little animals.
"
75,"[Jake stretches his foot onto Finn's mouth.]
"
75,"Finn:  Do you hear what I'm saying?!
"
75,"Jake:  [shakes head] Shhhh!
"
75,"Finn:  You think I'm making this up?
"
75,"Jake:  [nods] [motions for Finn to go away]
"
75,"Finn:  I'll prove it to you! [drags the Rainicornicopia off the table onto the floor and starts dragging it away]
"
75,"Jake:  Finn! [following Finn] Finn, you butt chicken!
"
75,"Finn:  Jake, wait till you see 'em.
"
75,"[Jake tackles Finn and they bump against the bookshelf with the Pagelings, who retreat into the shelf as books fall off the shelf on top of Finn and Jake.]
"
75,"Finn:  Ow.
"
75,"Jake:  [grunts and strains as he lifts the Rainicornicopia and drags it back]
"
75,"Finn:  They were just here! Pagelings?
"
75,"[The Pagelings reappear.]
"
75,"Finn:  Why didn't you dudes introduce yourselves to Jake?
"
75,"Paper Pete:  We don't want to reveal ourselves to anyone else. We are the secret guardians. Secret.
"
75,"Finn:  Ummmm... yeah, but Jake is a powerful giant like me! He can help you battle or- or whatevs! But first, you must win his favor. Do you not want victory for your people?
"
75,"Pagelings:  Yes! We do want victory!
"
75,"Finn:  C'mon, follow me. [he leads them to Jake] Jake, look.
"
75,"[Jake buries his face in the book.]
"
75,"Finn:  [to Pagelings] He's up here reading a book.
"
75,"[The Pagelings climb onto the table.]
"
75,"Finn:  Do something to get his attention.
"
75,"Paper Pete:  Very well. We shall dance as flowers.
"
75,"Other Pagelings:  Hoo-ah!
"
75,"Finn:  Okay.
"
75,"[The Pagelings turn into flowers and start dancing around Jake, who is hiding his face behind his hands.]
"
75,"Pagelings:  [grunt and sing indistinctly as they dance]
"
75,"Finn:  Jake, the Pagelings are dancing for you. Just look up for a second!
"
75,"[Jake stretches his face out from underneath his hands as the Pagelings dance outside his field of vision.]
"
75,"Jake:  Finn, all the little voices you're doing are cute, but come on, man! Just let me read. [buries his face again]
"
75,"[The Pagelings jump onto Jake's head and transform back to normal.]
"
75,"Paper Pete:  By wearing the beast, [they rip off some fur] we shall become like the beast. [they place the fur on their heads]
"
75,"Finn:  You can feel them, can't you?
"
75,"Jake:  I can feel you pinching me.
"
75,"Finn:  Just look up for a second! [trying to lift up Jake] Looooook. [gives up] Uhhh. Pagelings, I'm sorry, but my friend is acting like a clump.
"
75,"Pagelings:  Okay.
"
75,"Paper Pete:  We can't wait any longer. We must go back to the bookshelf to prepare for the Moldos' attack
"
75,"Jake:  Yeah, go play make-believe somewhere else!
"
75,"Finn:  I'm not making believe!
"
75,"[Scene cuts to Paper Pete.]
"
75,"Paper Pete:  [gasps] We were gone too long!
"
75,"[Some Moldos are shown eating books and Finn is standing nearby.]
"
75,"Paper Pete:  Wield, my brethren. Wield!
"
75,"[They charge at the Moldos.]
"
75,"Pagelings:  [battle cries]
"
75,"[They start fighting the Moldos weakly and calmly.]
"
75,"Finn:  [yawns and exhales, blowing the Moldos and Pagelings off their feet]
"
75,"Moldo:  You win this battle, but next time, we will win.
"
75,"[The Moldos retreat.]
"
75,"Pagelings:  Yes, leave! Victory! Veni, vidi, vici!
"
75,"Finn:  So, those little squishy guys are the Moldos?
"
75,"Paper Pete:  Aye. This was but a reconnaissance squad... sent to test our mettle!
"
75,"Pagelings:  Mettle!
"
75,"Finn:  Uh-huh. They seem tough.
"
75,"Paper Pete:  Their bites sting like the Dickens.
"
75,"Finn:  Hmmm... their bites sting, eh? I've got a plan, Pete.
"
75,"Paper Pete:  Tell me your plan, giant.
"
75,"Finn:  Just trust me. [picks up Paper Pete] Trust me.
"
75,"[Some Moldos are seen slithering past some shelves. Finn, with Paper Pete on his shoulder, peeks around the corner and sees them enter a bookshelf on the far wall. He runs toward the shelf and removes some books.]
"
75,"Paper Pete:  You've discovered the Moldos' Secret Lair!
"
75,"Finn:  Eh, it wasn't very hard.
"
75,"[Finn crawls through to the Moldos' lair. There are crystals growing on the walls, but no Moldos in sight.]
"
75,"Finn:  Wibba-wibba-wah!
"
75,"[Scream echoes and several Moldos appear.]
"
75,"Moldo:  The Pagelings have a battle beast! Attack!
"
